,Tweets,label
32,"Whenever a door closes in your life, the Almighty wants you to move on. Move forward. Don’t look back. He’s guiding your steps. You’ve got to trust Him. Change is never easy. The unknown can be unsettling. But He’s the Owner  of your sustenance; so why worry?",religious
33,"Are you a pessimist? It's always easy to make things more problematic and negative than they really are. The next time you catch yourself making a mountain out of a molehill, ask yourself how much of it will matter in five years. Or, even next month. Change your mindset.",religious
34,The real test of sincerity is to see if a person will help you even if he knows he will get nothing in return from you. The truth is anyone can help when there’s something to gain in return; but to help when there’s nothing to be gained shows true love & a beautiful heart.,religious
35,Imagine if the Almighty bestowed your blessings all at once. You wouldn’t be able to enjoy it to the fullest. There’s wisdom in waiting; in bearing patience. So keep your faith and wait for the right time.,religious
36,"Hypocrites love to gossip, they love to know what everyone else is doing. They may even make up gossip if it’s not juicy enough. It can be hurtful and upsetting when you are the subject of the untruthful stories. Confront them peacefully and pray for them.",religious
37,Avoid sharing details of your problems with people. Most don’t care and would prefer to gossip about it. Take it to the Almighty instead.,religious
38,"Be careful what you share on social media.  Even among our family members, there may be people who hide ill feelings towards our achievements & lifestyles behind their smiles. The sad part is that most of the time, people envy what we know isn’t completely real.",religious
39,"May the Almighty protect us from all evil. They could be in the form of lies to our faces, or behind our backs, hurtful words and actions  as well as people with bad intent.",religious
40,Nothing is too small or too big for the Almighty. Just ask Him. He never gets bored listening to your prayer. He loves it when you seek Him.,religious
41,"Learn to listen with your heart. Focus on the positive, the good that’s happening, the blessings the Almighty has bestowed on you & soon you’ll be living a life of gratitude & praise. It will change your outlook forever.",religious
42,Almighty. Calm our troubled hearts. Let peace and tranquility reign once again. There’s so much noise and confusion around us that it’s easy to be distracted and lose focus. Many useless things demand our attention. Guide us. Keep us firm in faith; always close to You! Aameen.,religious
43,Join my Ramadan Challenge: http://Launchgood.com/teammenk,religious
44,"Don’t underestimate the little things you do for others. No matter how small the act, it will come back to you eventually. The appreciation and thank you may be delayed for ages but that’s ok because your reward is truly with the Almighty. So do things out of love not obligation.",religious
45,"When you give others a sincere compliment, words of encouragement or just a warm smile, you’re making their world a little better. You’re making them feel appreciated & valuable. You’ll feel more fulfilled because you have done something to make someone else’s life better.",religious
46,"Don’t be mean. Don’t stereotype people and label someone as huge, fat, oversized, obese, thin, scrawny etc. The Almighty made us all special in our own way. Each one has his own unique qualities. So stop having set ideas about people and look at them as individuals.",religious
47,Never look back unless you're planning a trip going that way again. Learn from the past and  aim to make the present and future better. Let go and live.,religious
48,"Satan does not want you to repent at all. But if he can’t do that, his next best plan is to delay your repentance. He tries to tell you that it will be easier later on. That’s a lie. The longer things go on, the harder it becomes to repent. Don’t wait. Do it today.",religious
49,"Some ask how can patience be beautiful? It's tiring, painful, saps your energy, you wait and wait and it drains you. But it's beautiful simply because you trust the Almighty fully. You may not understand His Plan but you know it will lead to a good end.",religious
50,Read the signs when the Almighty’s telling you to move on. Don’t put a question mark where He has put a full stop. It’s not in our capacity to fully understand all that’s going on; but know that He will heal the pain and mend the heart.,religious
51,"Things just got a bit #Messi
Well done #SaudiArabia
#WorldCup  vs #Argentina

ألف مبروك #المنتخب_السعودي",religious
52,The Almighty is the only One who knows what’s in our hearts. So don’t belittle the efforts of anyone who’s trying to get close to Him. Don’t ever judge them according to your standard.,religious
53,"The closer you get to the Almighty, the more you will feel Him in your life. You’ll find that your trials and difficulties become easier to handle. He will touch the inner depths of your heart with a profound peace.",religious
54,"It’s easy to be carried away by the glitter of this world. It can harm you, it can kill you. It depends on you. It’s simply a bridge you need to cross to get into your final, permanent home. Spend your energy and invest wisely to build that home so you’ll have no regrets.",religious
55,"You can reboot your life many times over and start afresh but if the program doesn’t involve the Almighty, you’ll be back to square one in no time, with no progress being made at all. So never leave Him out of your equation if you want success, both in this world and the next.",religious
56,"Almighty. We ask You for inner peace and contentment with whatever You have decreed for us. Let us go through it, bearing full patience, knowing You’re in control. Guide us to the best of manners, repel what’s bad from us, forgive all our sins and purify our hearts. Aameen.",religious
57,"Almighty. Protect us from being leaking buckets; those who engage in bad deeds just after doing good. May we not be among those who pray, fast and give charity but curse, swear, gossip and backbite without batting an eyelid. Help us stay away from  such behaviour.",religious
58,I’m utterly devastated by what happened in Palestine. It’s seems to be a regular occurrence every #Ramadan #PrayforPalestine #PrayforAqsa We pray for this to end so we can have a peaceful sacred month. Aameen,religious
59,"It’s easy to think the worst of something. In fact, it comes naturally to many. To think the best requires faith. Especially when things look bleak. That’s the Almighty testing you to see how you’ll respond. Do you crumble & throw in the towel or do you press on and trust Him?",religious
60,"Here's what happened. As is began to rain, we had to make a decision whether to continue or not...",religious
61,"Spreading rumours is incredibly dangerous. It destroys reputations, breaks down relationships and causes mayhem in someone’s life. It’s so common today because so many have lost basic decency and wouldn’t bat an eyelid mass texting such messages without verifying. Be careful.",religious
62,"Each day, we face a different challenge. Some challenges are easy to get by, some are more difficult than others. Almighty, grant us the strength to make it through each challenge. We know You have better things planned for us.",religious
63,"Remember that your character  should always be stronger than what you’re experiencing in life. We can’t always control what happens to us, but we can always control how we react and respond to it. Instead of complaining, choose to give thanks for all the good in your life.",religious
64,"Don’t be afraid of failure. It shows you’re human. This life is anything but perfect. So failure teaches you there’s room to grow and become better. With every shortcoming, we can learn something. Remember, your mistakes don’t define you. The truth is they teach you.",religious
65,You started out wrong. You're ashamed of your past. Don't dwell on self-pity. Take charge if you want sincere change. The Almighty will guide you.,religious
66,"Almighty. Grant us Your Mercy, relieve our fears and anxieties, remove our distress and let peace reign in our hearts. Bestow upon us patience and wisdom in the trials You send our way. Keep us firm in faith in these trying times.  Aameen.",religious
67,"Grieve by all means but don’t let it consume you to such an extent that you forget who’s in control. Try to step away from your broken state, even if just for a moment. You’ll realise that you own nothing. Nothing at all. Everything is on loan from the Almighty.",religious
68,"Very Useful Sermon on Social Media. 
Listen, like and share if you care!",religious
69,Almighty. Purify our hearts so that we don’t end up being people pleasers. Help us to realise that our original intent of doing things is to please You; not the rest of the people. Keep us focused so we don’t end up neglecting our duties towards You.,religious
70,"Don't think you’ve made it in life because of your power, position and authority. None of it will last. Nothing in this life will last. So always remain humble and attach your heart to that which matters. Keep the Almighty close and you’ll emerge the winner.",religious
71,"Everyone, including good people will do bad things. That’s the nature of humans. We all have flaws. We all commit sins. Nobody is perfect. But learn from your mistakes and try to become a better person with each passing day. It’s never too late to change.",religious
72,"With hundreds of inspirational, verified causes to choose from you have the opportunity to make an impact on countless lives by supporting a different cause every day in Ramadan. Check out my team and join the challenge today!",religious
73,"Life is short. Don’t waste it. The Almighty wants you to succeed. So change, grow, get better, get closer to Him. You’re not defined by your past. Move on.",religious
74,"When you hit rock bottom and about to throw in the towel, understand that the Almighty wants you to know that everyone may have abandoned you, but the One who made you will always be there for you. Seek Him.",religious
75,It takes a lot of courage to stand alone & be yourself. It takes a lot of courage to be different. It takes a lot of courage to not compromise your faith. Some will try to make you feel like a freak for not standing with the crowd. That’s ok. Listen to your heart.,religious
76,"You may feel you're being pulled in different directions. The world, with all its trappings, going all out to win you over. And the Almighty draws you in the opposite way to save you. Hang on to your faith. Don’t ever lose it.",religious
77,Don’t stop supplicating. Don’t stop asking the Almighty. The best supplications are the ones made from the heart and in a language you’re most comfortable in. The Almighty listens to your heart. He’s All Knowing.,religious
78,"When your heart is bitter, you’re better off guarding your tongue. You don’t want to end up regretting what you said. It’s always wiser to remain silent.",religious
79,It takes a lot of courage to stand alone & be yourself. It takes a lot of courage to be different. It takes a lot of courage to not compromise your faith.  Some will try to make you feel like a freak for not standing with the crowd. That’s ok. Listen to your heart.,religious
80,"Remember you can either complain about it or have faith in the Almighty to guide you through it, learn from it and grow. The choice is yours.",religious
81,"Don’t be afraid of change. At times, you need to overhaul your life to see your steps ahead. So whatever you’re experiencing, don’t be afraid to start over. This time, you’re not starting from scratch but you’re starting from experience.",religious
82,"Be mindful of your old habits. Don’t go back to them. Remember, toxic behaviour and negative energy have a way of creeping back into your life when you’re doing better. Make a conscious effort to boot them out once and for all. Be firm. Be focused.",religious
83,Make kindness your priority. Kind people use positivity to create more light. That’s because they’ve seen what negativity can do. They make time for others in a world that doesn’t wait for anyone. It takes strength to shake off all the bad and move forward.,religious
84,"We are in a sad state today. We let society dictate the norms, we become victims of our own desires. We find it easy to please the world. We want to appear great in front of others. What about our Creator? How much are we willing to do to please Him?",religious
85,Almighty. Thank You for guiding us during an intense month of worship. Thank You for being there when we felt lost. Thank You for shining Your light when we felt afraid of the dark & for carrying us through when we thought we couldn't make it. Aameen.,religious
86,Many will start  #Ramadan tomorrow. I wish every one the most blessed and spiritually uplifting month. May the Almighty keep us steadfast and grant us the best month.,religious
87,Don’t ever think that you’re stuck in any circumstance. Nothing is too difficult for the Almighty. Hold on firmly to your  faith. It’s a matter of time before you see the light at the end of the tunnel. The breakthrough will come.,religious
88,"These last ten nights of #Ramadan are the most blessed. Don't do anything to compromise its sanctity. Don't argue, swear, backbite or gossip. Focus solely on the Almighty. Do more good deeds, give generously; make an intent that every little bit you do is for Him and Him alone.",religious
89,"Almighty. Remove the attachement to this world from our hearts. Remove the envy we feel when looking at those with more. Help us to be grateful for all Your Blessings. Protect us from the tricks of Satan, who will keep luring us to the pleasures & desires of this world. Aameen.",religious
90,"Emergency Appeal
Earthquake in Indonesia
http://abdullahaid.org.uk",religious
91,It’s normal for us to feel unappreciated and unrewarded if we’re doing things for the wrong reasons. Change your intent. Do it for the sake of the Almighty and He will reward you.,religious
92,Do yourself a huge favour. Learn to accept the Almighty’s Decree; His Plan for your life. Stop comparing it to everyone else’s.,religious
93,"If they respect you, respect them. If they disrespect you, still respect them. If they’re mean to you, be kind to them. If they curse and swear in your presence, offer a good word to them. Don't allow their bad actions to affect your good manners. Rise above them.",religious
94,"Remember, you have been given the faculty to tell right from wrong. So use that choice for your own good.  Each time you’re tempted to do wrong but choose to do the right thing, you grow. That’s how you develop a closer link with the Almighty.",religious
95,You’re disappointed not because of other people’s behavior but because of your own expectations. Accept the fact that people will let you down. Time and again. They’ll show you their true colours eventually. Learn to expect only from the One who made you. He always delivers.,religious
96,"For a calm and more peaceful life, quit listening to gossip and learn to ignore what others are saying about you. Look for the good in everything. Learn to be positive and spread goodness. Always remember to be grateful for your life. And let the Almighty handle everything else.",religious
97,Choose your friends wisely. Be in the company of mature people. Those who admit they're wrong. Those who don't blame others for their mistakes. Those who take responsibility for their actions. These are people who will help you grow.,religious
98,"Episode 19 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk",religious
99,"Give up petty arguments and pointless disputes. They're a waste of time and frowned upon by the Almighty. It's better to remain silent and preserve your peace. Honestly, none of this will matter when you're lying in your grave.",religious
100,"Regardless of which day you’re celebrating #Eid, may the Almighty guide  and bless you and your loved ones always. As we gather for the joyous occasion, spare a thought and pray for those facing turmoil and calamity the world over. Reach out to those in need. 
#EidMubarak",religious
101,Some people enjoy slandering others. They do this out of jealousy and envy. Let people judge you by your character. You can’t stop them. Be upright. Be strong. Surely the Almighty is aware of the evil they’re spreading.,religious
102,"You think you’re experiencing one of your worst days. Remember, your worst days could be the beginning of your transition to better days. Life has a way of preparing us for exactly what we need. Keep hope alive.",religious
103,"Negative emotions bring about negative consequences. Just as we learn how helpful love & compassion can be, we must also understand that anger, pride, jealousy & arrogance can be detrimental. Always choose to respond positively. It will have a huge impact on your life.",religious
104,"Don’t waste the good that you do. Ensure that they are solely for the sake of the Almighty. Because if you do them with ulterior motives, they’re wasted; they won’t last; the reward won't extend to the next life. So keep purifying your intent.",religious
105,Protect your heart well. Don’t just hand it to anyone. The strength of your heart comes with the worship of the Almighty. Is your heart at ease when you’re alone? Do you always need to be in the company of others? Only when you remember Him often will your heart find peace.,religious
106,"Whenever you're tempted to expose someone's fault, stop and think. Imagine taking just one fault of yours and telling the whole world about it! Don’t do to others what you don’t want done to you.",religious
107,"The Almighty doesn’t waste anything. Everything we go through is part of our life’s journey. The tests, the trials, the difficulties, the delays, the unfair situations; they all serve their purpose eventually. Trust His Plans.",religious
108,"When we say someone has changed, we really mean their mask has fallen off. We see the real person behind it; the true colors revealed.",religious
109,"Be the first to apologize for your mistakes. You’ll never learn anything or impress anyone by making excuses &  shifting the blame. Treat everyone with dignity & respect. You may be successful, but that doesn’t make you better than anyone else.",religious
110,"If there’s something you want, you have to work for it. You can’t just sit back & do nothing. When you have put in effort, exhausted your brains on how to tackle a certain problem, then you can sit back. Rely on the Almighty for the results. If it’s meant for you, it’ll be yours.",religious
111,"Episode 22 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk",religious
112,"Your struggles always lead to strength. Without a doubt. Every difficulty in your life, whether big or small, is something that the Almighty will use to produce more strength, faith and perseverance in you if you let Him. All the pain that you endured has a purpose.",religious
113,"You’re not seeing results even though you may be doing all the right things. You keep asking the Almighty and you think it’s all come to a standstill. Don’t give up. Don’t cave in to such thoughts. Keep enduring, keep persevering. It’s always darkest before dawn.",religious
114,"At all times, be fair and just. Even with your enemies and those you strongly dislike. Don't let your emotions, anger or hate get in the way, leading you to behave unfairly. A believer is always balanced and careful. Give others a chance.",religious
115,"Keep calling out to the Almighty. Ask for forgiveness, for mercy not just for yourself but for family & loved ones. All such acts are forms of worship & they carry great reward. Isn’t that simply beautiful? Just for asking, you’re rewarded. Call on Him sincerely. He will respond.",religious
116,Don’t stress over what’s happening because the Almighty has promised that what’s coming will be better. Bear beautiful patience.,religious
117,Almighty. Keep us away from sin. Help those who have fallen into such conditions & gone off track to get back to You. Soften their hearts so they may connect with You again through prayer. Constantly remind us that we’re dependent on You & not ourselves.,religious
118,"You’re going through problem after problem. You keep asking the Almighty. Nothing happens. You’re facing depression, sickness, financial issues, marital problems. Why is He taking so long to respond? He’s aware! You have to trust Him. His planning and timing is perfect.",religious
119,Some people just thrive being in the spotlight. They put on a show for everyone to see. They love being praised; it does wonders for their egos. They’ll create dramas just to be the centre of focus. Don’t get drawn into their circle.,religious
120,Learn to let go of things that went wrong or didn’t work out. Learn from them. That’s life in a nutshell. Keep going. You’ll never win this race of life if you keep looking back. The mistakes you’ve made don’t define who you are today. Think positive that things will get better.,religious
121,"My heart goes out to Turkey on the massive earthquake that just happened. Shockwaves felt by Syria, Lebanon, Palestine as well. 
May the Almighty grant them ease and comfort those who’ve lost loved ones. 
#prayforTurkey",religious
122,Your deeds are weighed according to how sincere you are. Don’t waste your good work and effort by putting every bit of it on social media. Don’t fall into the trap.,religious
123,The past is over. Today is a new day; you are not the same person you were yesterday. Believe that today will be better than yesterday. It’s about looking up with hope and looking forward. Look for new opportunities that the Almighty has planned for you.,religious
124,"Treat people with respect and always be kind. When we do that, we give them the space to grow and change. Don’t give up on others, especially family members and loved ones. Remember, the Almighty didn’t give up on you.",religious
125,"How often have you felt like you’re always giving but never receiving anything in return? Each time you placed your trust in others, you were betrayed. It’s a fact of life. Don’t expect anything from others. Each man for himself is how we’ve become. Depend on the Almighty alone.",religious
126,"Beware the shackles of Satan, pulling you deeper and deeper into worldly affairs. It’s never easy when you’re trying to get close to your Maker. The world will pull you in one way and the Almighty wants you in the opposite direction. Always choose Him.",religious
127,"Llife’s challenges come in all shapes & sizes. Your journey is yours alone. It’s unique to you. Don’t expect anything from anyone. If you want something done well, do it yourself. Trust the Almighty who’s keeping watch over you. Wherever life takes you, it’s part of His Plan.",religious
128,"When we do good, most of the time, we’re hoping to get some recognition and appreciation from others. But if we purify our intention and do something solely for the sake of the Almighty, the rewards are beyond our imagination. No matter how small the deed, He knows.",religious
129,"Don’t be too quick to react to things. Always weigh the consequences before putting words into action. Remember, as humans we respond to what we think is happening not what is actually happening. So everything depends on our interpretation.",religious
130,"Don’t look down on others. Remember, we all sin. And we’re all in need of the same forgiveness from the same Creator, who is most Merciful. May the Almighty forgive us all. Aameen.",religious
131,"Never forget that the Almighty is on our side. If we take a single step towards Him, He takes many “steps” towards us! Yes, life is hard & unfortunate things happen. Often we don’t know why they happen. But trust Him & know that He wants  what’s good for us.",religious
132,"Each time we're hurt, we tend to blame others. It's always someone else's fault. Don’t fall into that trap. Learn to be accountable. Take charge of your life and your own shortcomings. The Almighty knows the truth. Don't blame the innocent.",religious
133,"You become what you constantly think about. If you think you can’t, you probably won’t make it. If you think you’re a failure, you’ll end up not doing anything significant in life. If you think negative thoughts always, you’ll end up with negative results. Guard your thoughts.",religious
134,"Be less quick to react to people or situations. Often, they are powerless when you are less reactive. When people provoke you, try distancing yourself from them. They want you to lose your cool & get angry. Don’t give in to them. Train yourself to stay calm instead.",religious
135,"You might think the battle is too big for you. You’re overwhelmed by the cares & stresses of life but remember, it’s nothing to the Lord of the Worlds. Nothing is impossible for Him. Hand it over to Him & see how things unfold. He will take care of all that we cannot. Have faith.",religious
136,"No matter what you’re facing, when it’s time for you to shine, when it’s time for you to excel, you will. No one can stop what He wills. Read that again.",religious
137,"When dark storm clouds of doubt, anger or worry start creeping in, always remind yourself that nothing lasts. It’s important to keep an inner sense of calm about you. Every storm shall pass. The Almighty is testing you and will continue to do so until you lay your trust in Him.",religious
138,"Episode 18 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk",religious
139,"Episode 20 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk",religious
140,Don’t be obsessed with things that went wrong or didn’t work out. That’s life in a nutshell. Keep going. You’ll never win this race of life if you keep looking back. The mistakes you’ve made don’t define who you are today. Think positive that things will get better.,religious
141,"Nothing in this life happens by chance. Everything the Almighty puts us through is to allow us to grow and to elevate our status.   Once you open your heart to your Creator, you’ll see Him in every part of your life. So read the signs and you’ll find contentment.",religious
142,"Episode 8 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk",religious
143,Never stop believing that good things can still happen even in times of chaos. That’s how merciful the Almighty is; He can give when you least expect it. He can open doors you never ever knocked and the list is endless. Always think good thoughts of Him.,religious
144,"Success is a test from the Almighty. Many find it easy to forget Him when success comes their way. But if we remember that success comes from Him, we will pass the test with flying colours and He will grant us even more.",religious
145,"Be careful about giving your heart fully to someone other than the Almighty. Everyone can hurt you but only He can heal you. So be wise, have realistic expectations and protect your heart as best you can from those who are too quick to profess their love for you.",religious
146,Some love to blame others when things are not going their way. Looking for a scapegoat is easy. Blaming keeps people from having to look at what they did to get into the mess. But it takes real courage to admit fault and show remorse. Only then are we able to grow.,religious
147,"Don't be affected by criticism. Positive or negative, take them in your stride. Know that the level of criticism rises with your worth.",religious
148,"Your journey will often be distracted by people’s opinions. Don’t let it consume you. Be honest with yourself. Purify your intention. It makes it easier for you to handle what others think. Besides, it’s not your reputation the Almighty is after. He looks at your heart.",religious
149,"Almighty. You’re the only One who knows all the ups and downs in our lives. Only You know our pain & discomfort. Only You are there for our grief and sorrow. Only You have the power to heal us, grant hope in our hearts and make us feel whole again. Aameen.",religious
150,"Even the greatest of deeds can be of no benefit if the hearts are sick; if the hearts are corrupt; if the hearts are laced with envy, pride, jealousy, hatred etc. So pay close attention to the state of your heart because everything you do flows from it.",religious
151,Almighty. We sincerely ask You to make us better people today than we were yesterday. Help us win the fight between desire and discipline so we may get closer to You. Help us let go of negative people so we may become more positive and grateful with good character and conduct.,religious
152,Be careful of the friends you choose for you may become like them. The opinions of your friends are often more important than others; even your family. That’s why it’s in your best interest to choose your friends wisely. They can be the reason why you succeed or fail.,religious
153,Greetings from the Holy Lands.,religious
154,"It’s easy to get discouraged and feel let down when things are rough. Everyone has disappointments, everyone has bad days but if you’re firm in faith and trust the Almighty fully,  He will find a way out for you and you wouldn’t even remember whatever pain you had to endure.",religious
155,"Almighty. Make us realize that everything will work out in the end. No matter how long we’ve been suffering, how long we’ve been supplicating, let us remember that only You can change the most hopeless situation to the best moment of our lives.",religious
156,"We’ve all been through rough days, a difficult month or a bad year. But these are often blessings in disguise. Remember, everything the Almighty does is good. We only have to wait patiently, hold our head up and press on. Let life take its course.",religious
157,Speak the truth and mean what you say. Your word is your honour. Too many people make empty promises which they never intend to fulfil.,religious
158,"Maa shaa Allah Tabarakallah
World Renowned Senegalese Qur'aan Reciter, Sh Hady Toure",religious
159,"Pain is something you experience often enough. How it affects you is up to you. Some get really upset, bitter with life. Some take it in their stride; try their best to cope. Some smile & breeze through it. Let your pain have a good purpose. Let it make you better & stronger.",religious
160,"When you see a family member, a friend or someone you know make a mistake, correct him, guide him to do what’s right and pray for him. Do this in a gentle manner. Don’t mock and insult him, making it easier for Satan to mess his mind even more.",religious
161,"We have become experts in diagnosing other people’s problems. We know everything about everyone, mainly because of social media. But we tend to pay little or no attention to ourselves. If we’d only focus on improving ourselves a bit more, the world would be a much better place",religious
162,"Almighty. We ask You to hide our faults. Purify our souls. Strengthen our faith. Forgive our sins. Accept our good deeds. Above all, shower us with Your Mercy. Aameen.",religious
163,"Almighty. Help us to often think of the day when we’ll be returning to You. Take us only when You are totally pleased with us. In the mean time, give us a chance to further prepare whatever we need for that long-awaited meeting with You. Aameen.",religious
164,"Have the courage to walk away from the drama  and people who create it around you. It’s most often about them & not you. Surround yourself with those who support you & believe in you. Focus on the positive. Love those who treat you well, pray for the ones who don't. They need it.",religious
165,"At some stage in your life, people  will behave unjustly towards you. Don’t fret & get all upset. The truth will always out eventually. That should give you much comfort. Know that the Almighty is your best witness in all things. Keep your heart at peace no matter what’s going on",religious
166,Be wary of the jealous heart. It can do untold damage & eventually destroy you. Jealous people often talk bad about you behind your back to ruin your reputation & your relationship with others. May the Almighty protect us from such people & help us purify our hearts.,religious
167,We all want things to fall into place. For life to go the way we want. But life doesn't work that way. Just do your best and trust the Almighty’s Plans.,religious
168,"Restrain your anger because if you let it get out of hand, the consequences will be dire. Cursing, swearing, spewing hate & hurting someone are possible outcomes. Anger can lead to many evils. So exercise self-control & you won’t have to live with regret.",religious
169,"Do you have too many friends? Your inner circle should be those who remind you of the Almighty and who draw you closer towards Him. Remember, it’s not the number of friends but the quality of such people that matters. Be discerning in your choice of friends.",religious
170,"Never forget that if the Almighty wills, He can take you at any time, any place. You could be in the pink of health but if He says you must go, you’ll have to leave this world. So live in a state of preparedness and always be grateful for another day.",religious
171,Listen to this girl!,religious
172,"If you still think money is the route to happiness, you’re wrong. A healthy body, a tranquil soul, a pure heart, a caring spouse & children, a mother’s love are just some of the things that will give meaning to your life. All the wealth in the world can’t buy you any of that.",religious
173,"If you’re going through difficult times, don’t give up. Don’t ever forget all that the Almighty’s done for you, His Promises; the prayers He’s answered. Keep going with a heart full of faith.",religious
